DATA,DERIVATIVO,PARTICIPANTE,LONGCONTRACTS,LONG_,SHORTCONTRACTS,SHORT_,SALDO
21/02/2017,US DOLLAR FUTURES,Banks,183731.0,27.09,171405.0,25.27,12326.0
21/02/2017,US DOLLAR FUTURES,Brokers & Dealers,90.0,0.01,60.0,0.0,30.0
21/02/2017,US DOLLAR FUTURES,Other,20.0,0.0,0.0,0.0,20.0
21/02/2017,US DOLLAR FUTURES,Institutional Investors,214905.0,31.69,286624.0,42.26,-71719.0
21/02/2017,US DOLLAR FUTURES,Domestic,214905.0,31.69,286624.0,42.26,-71719.0
21/02/2017,US DOLLAR FUTURES,Nonresident Investors,256092.0,37.76,194344.0,28.66,61748.0
21/02/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,256092.0,37.76,194344.0,28.66,61748.0
21/02/2017,US DOLLAR FUTURES,Corporations,22225.0,3.27,24615.0,3.63,-2390.0
21/02/2017,US DOLLAR FUTURES,Individuals,1035.0,0.15,1050.0,0.15,-15.0
21/02/2017,US DOLLAR FUTURES,Total,678098.0,100.0,678098.0,100.0,0.0
22/02/2017,US DOLLAR FUTURES,Financial Institutions,222336.0,30.72,198495.0,27.43,23841.0
22/02/2017,US DOLLAR FUTURES,Banks,220221.0,30.43,198440.0,27.42,21781.0
22/02/2017,US DOLLAR FUTURES,Brokers & Dealers,85.0,0.01,55.0,0.0,30.0
22/02/2017,US DOLLAR FUTURES,Other,2030.0,0.28,0.0,0.0,2030.0
22/02/2017,US DOLLAR FUTURES,Institutional Investors,226675.0,31.32,292281.0,40.39,-65606.0
22/02/2017,US DOLLAR FUTURES,Domestic,226675.0,31.32,292281.0,40.39,-65606.0
22/02/2017,US DOLLAR FUTURES,Nonresident Investors,250584.0,34.63,209094.0,28.89,41490.0
22/02/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,250584.0,34.63,209094.0,28.89,41490.0
22/02/2017,US DOLLAR FUTURES,Corporations,22560.0,3.11,22780.0,3.14,-220.0
22/02/2017,US DOLLAR FUTURES,Individuals,1440.0,0.19,945.0,0.13,495.0
22/02/2017,US DOLLAR FUTURES,Total,723595.0,100.0,723595.0,100.0,0.0
23/02/2017,US DOLLAR FUTURES,Financial Institutions,272910.0,31.97,221604.0,25.96,51306.0
23/02/2017,US DOLLAR FUTURES,Banks,270625.0,31.71,221434.0,25.94,49191.0
23/02/2017,US DOLLAR FUTURES,Brokers & Dealers,155.0,0.01,170.0,0.01,-15.0
23/02/2017,US DOLLAR FUTURES,Other,2130.0,0.24,0.0,0.0,2130.0
23/02/2017,US DOLLAR FUTURES,Institutional Investors,250836.0,29.39,349986.0,41.01,-99150.0
23/02/2017,US DOLLAR FUTURES,Domestic,250836.0,29.39,349986.0,41.01,-99150.0
23/02/2017,US DOLLAR FUTURES,Nonresident Investors,304906.0,35.72,253857.0,29.74,51049.0
23/02/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,304906.0,35.72,253857.0,29.74,51049.0
23/02/2017,US DOLLAR FUTURES,Corporations,23265.0,2.72,26955.0,3.15,-3690.0
23/02/2017,US DOLLAR FUTURES,Individuals,1475.0,0.17,990.0,0.11,485.0
23/02/2017,US DOLLAR FUTURES,Total,853392.0,100.0,853392.0,100.0,0.0
24/02/2017,US DOLLAR FUTURES,Financial Institutions,279678.0,30.42,184702.0,20.09,94976.0
24/02/2017,US DOLLAR FUTURES,Banks,277393.0,30.17,184517.0,20.07,92876.0
24/02/2017,US DOLLAR FUTURES,Brokers & Dealers,155.0,0.01,185.0,0.02,-30.0
24/02/2017,US DOLLAR FUTURES,Other,2130.0,0.23,0.0,0.0,2130.0
24/02/2017,US DOLLAR FUTURES,Institutional Investors,305887.0,33.27,416987.0,45.36,-111100.0
24/02/2017,US DOLLAR FUTURES,Domestic,305887.0,33.27,416987.0,45.36,-111100.0
24/02/2017,US DOLLAR FUTURES,Nonresident Investors,310215.0,33.74,288281.0,31.36,21934.0
24/02/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,310215.0,33.74,288281.0,31.36,21934.0
24/02/2017,US DOLLAR FUTURES,Corporations,22190.0,2.41,27955.0,3.04,-5765.0
24/02/2017,US DOLLAR FUTURES,Individuals,1220.0,0.13,1265.0,0.13,-45.0
24/02/2017,US DOLLAR FUTURES,Total,919190.0,100.0,919190.0,100.0,0.0
01/03/2017,US DOLLAR FUTURES,Financial Institutions,117667.0,20.36,86667.0,15.0,31000.0
01/03/2017,US DOLLAR FUTURES,Banks,117417.0,20.32,86612.0,14.99,30805.0
01/03/2017,US DOLLAR FUTURES,Brokers & Dealers,150.0,0.02,55.0,0.0,95.0
01/03/2017,US DOLLAR FUTURES,Other,100.0,0.01,0.0,0.0,100.0
01/03/2017,US DOLLAR FUTURES,Institutional Investors,179745.0,31.11,318133.0,55.07,-138388.0
01/03/2017,US DOLLAR FUTURES,Domestic,179745.0,31.11,318133.0,55.07,-138388.0
01/03/2017,US DOLLAR FUTURES,Nonresident Investors,258853.0,44.81,154235.0,26.69,104618.0
01/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,258853.0,44.81,154235.0,26.69,104618.0
01/03/2017,US DOLLAR FUTURES,Corporations,20315.0,3.51,17825.0,3.08,2490.0
01/03/2017,US DOLLAR FUTURES,Individuals,1085.0,0.18,805.0,0.13,280.0
01/03/2017,US DOLLAR FUTURES,Total,577665.0,100.0,577665.0,100.0,0.0
02/03/2017,US DOLLAR FUTURES,Financial Institutions,106497.0,18.42,88067.0,15.23,18430.0
02/03/2017,US DOLLAR FUTURES,Banks,106232.0,18.38,87997.0,15.22,18235.0
02/03/2017,US DOLLAR FUTURES,Brokers & Dealers,165.0,0.02,70.0,0.01,95.0
02/03/2017,US DOLLAR FUTURES,Other,100.0,0.01,0.0,0.0,100.0
02/03/2017,US DOLLAR FUTURES,Institutional Investors,187749.0,32.48,329070.0,56.94,-141321.0
02/03/2017,US DOLLAR FUTURES,Domestic,187749.0,32.48,329070.0,56.94,-141321.0
02/03/2017,US DOLLAR FUTURES,Nonresident Investors,262913.0,45.49,137177.0,23.73,125736.0
02/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,262913.0,45.49,137177.0,23.73,125736.0
02/03/2017,US DOLLAR FUTURES,Corporations,20160.0,3.48,22235.0,3.84,-2075.0
02/03/2017,US DOLLAR FUTURES,Individuals,595.0,0.1,1365.0,0.23,-770.0
02/03/2017,US DOLLAR FUTURES,Total,577914.0,100.0,577914.0,100.0,0.0
03/03/2017,US DOLLAR FUTURES,Financial Institutions,121092.0,20.46,97547.0,16.48,23545.0
03/03/2017,US DOLLAR FUTURES,Banks,120847.0,20.42,97497.0,16.47,23350.0
03/03/2017,US DOLLAR FUTURES,Brokers & Dealers,145.0,0.02,50.0,0.0,95.0
03/03/2017,US DOLLAR FUTURES,Other,100.0,0.01,0.0,0.0,100.0
03/03/2017,US DOLLAR FUTURES,Institutional Investors,193566.0,32.71,344002.0,58.14,-150436.0
03/03/2017,US DOLLAR FUTURES,Domestic,193566.0,32.71,344002.0,58.14,-150436.0
03/03/2017,US DOLLAR FUTURES,Nonresident Investors,255881.0,43.25,127010.0,21.46,128871.0
03/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,255881.0,43.25,127010.0,21.46,128871.0
03/03/2017,US DOLLAR FUTURES,Corporations,20210.0,3.41,22125.0,3.73,-1915.0
03/03/2017,US DOLLAR FUTURES,Individuals,870.0,0.14,935.0,0.15,-65.0
03/03/2017,US DOLLAR FUTURES,Total,591619.0,100.0,591619.0,100.0,0.0
06/03/2017,US DOLLAR FUTURES,Financial Institutions,116137.0,19.78,97262.0,16.56,18875.0
06/03/2017,US DOLLAR FUTURES,Banks,115892.0,19.74,97192.0,16.55,18700.0
06/03/2017,US DOLLAR FUTURES,Brokers & Dealers,145.0,0.02,70.0,0.01,75.0
06/03/2017,US DOLLAR FUTURES,Other,100.0,0.01,0.0,0.0,100.0
06/03/2017,US DOLLAR FUTURES,Institutional Investors,190893.0,32.51,339955.0,57.91,-149062.0
06/03/2017,US DOLLAR FUTURES,Domestic,190893.0,32.51,339955.0,57.91,-149062.0
06/03/2017,US DOLLAR FUTURES,Nonresident Investors,258564.0,44.04,127462.0,21.71,131102.0
06/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,258564.0,44.04,127462.0,21.71,131102.0
06/03/2017,US DOLLAR FUTURES,Corporations,20530.0,3.49,21250.0,3.62,-720.0
06/03/2017,US DOLLAR FUTURES,Individuals,885.0,0.15,1080.0,0.18,-195.0
06/03/2017,US DOLLAR FUTURES,Total,587009.0,100.0,587009.0,100.0,0.0
07/03/2017,US DOLLAR FUTURES,Financial Institutions,126689.0,21.12,98314.0,16.38,28375.0
07/03/2017,US DOLLAR FUTURES,Banks,126444.0,21.07,98244.0,16.37,28200.0
07/03/2017,US DOLLAR FUTURES,Brokers & Dealers,145.0,0.02,70.0,0.01,75.0
07/03/2017,US DOLLAR FUTURES,Other,100.0,0.01,0.0,0.0,100.0
07/03/2017,US DOLLAR FUTURES,Institutional Investors,196750.0,32.8,342547.0,57.1,-145797.0
07/03/2017,US DOLLAR FUTURES,Domestic,196750.0,32.8,342547.0,57.1,-145797.0
07/03/2017,US DOLLAR FUTURES,Nonresident Investors,254294.0,42.39,136687.0,22.78,117607.0
07/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,254294.0,42.39,136687.0,22.78,117607.0
07/03/2017,US DOLLAR FUTURES,Corporations,21130.0,3.52,21515.0,3.58,-385.0
07/03/2017,US DOLLAR FUTURES,Individuals,980.0,0.16,780.0,0.13,200.0
07/03/2017,US DOLLAR FUTURES,Total,599843.0,100.0,599843.0,100.0,0.0
08/03/2017,US DOLLAR FUTURES,Financial Institutions,107247.0,18.1,113802.0,19.21,-6555.0
08/03/2017,US DOLLAR FUTURES,Banks,107002.0,18.06,113752.0,19.2,-6750.0
08/03/2017,US DOLLAR FUTURES,Brokers & Dealers,145.0,0.02,50.0,0.0,95.0
08/03/2017,US DOLLAR FUTURES,Other,100.0,0.01,0.0,0.0,100.0
08/03/2017,US DOLLAR FUTURES,Institutional Investors,197732.0,33.37,339821.0,57.36,-142089.0
08/03/2017,US DOLLAR FUTURES,Domestic,197732.0,33.37,339821.0,57.36,-142089.0
08/03/2017,US DOLLAR FUTURES,Nonresident Investors,265136.0,44.75,114547.0,19.33,150589.0
08/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,265136.0,44.75,114547.0,19.33,150589.0
08/03/2017,US DOLLAR FUTURES,Corporations,21535.0,3.63,23320.0,3.93,-1785.0
08/03/2017,US DOLLAR FUTURES,Individuals,760.0,0.12,920.0,0.15,-160.0
08/03/2017,US DOLLAR FUTURES,Total,592410.0,100.0,592410.0,100.0,0.0
09/03/2017,US DOLLAR FUTURES,Financial Institutions,103307.0,17.61,112727.0,19.21,-9420.0
09/03/2017,US DOLLAR FUTURES,Banks,103057.0,17.56,112677.0,19.2,-9620.0
09/03/2017,US DOLLAR FUTURES,Brokers & Dealers,150.0,0.02,50.0,0.0,100.0
09/03/2017,US DOLLAR FUTURES,Other,100.0,0.01,0.0,0.0,100.0
09/03/2017,US DOLLAR FUTURES,Institutional Investors,193024.0,32.9,325709.0,55.52,-132685.0
09/03/2017,US DOLLAR FUTURES,Domestic,193024.0,32.9,325709.0,55.52,-132685.0
09/03/2017,US DOLLAR FUTURES,Nonresident Investors,269299.0,45.9,121984.0,20.79,147315.0
09/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,269299.0,45.9,121984.0,20.79,147315.0
09/03/2017,US DOLLAR FUTURES,Corporations,20185.0,3.44,24905.0,4.24,-4720.0
09/03/2017,US DOLLAR FUTURES,Individuals,780.0,0.13,1270.0,0.21,-490.0
09/03/2017,US DOLLAR FUTURES,Total,586595.0,100.0,586595.0,100.0,0.0
10/03/2017,US DOLLAR FUTURES,Financial Institutions,105547.0,17.82,120127.0,20.28,-14580.0
10/03/2017,US DOLLAR FUTURES,Banks,105297.0,17.77,120077.0,20.27,-14780.0
10/03/2017,US DOLLAR FUTURES,Brokers & Dealers,150.0,0.02,50.0,0.0,100.0
10/03/2017,US DOLLAR FUTURES,Other,100.0,0.01,0.0,0.0,100.0
10/03/2017,US DOLLAR FUTURES,Institutional Investors,198610.0,33.53,323590.0,54.63,-124980.0
10/03/2017,US DOLLAR FUTURES,Domestic,198610.0,33.53,323590.0,54.63,-124980.0
10/03/2017,US DOLLAR FUTURES,Nonresident Investors,265714.0,44.86,126494.0,21.35,139220.0
10/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,265714.0,44.86,126494.0,21.35,139220.0
10/03/2017,US DOLLAR FUTURES,Corporations,21155.0,3.57,21230.0,3.58,-75.0
10/03/2017,US DOLLAR FUTURES,Individuals,1205.0,0.2,790.0,0.13,415.0
10/03/2017,US DOLLAR FUTURES,Total,592231.0,100.0,592231.0,100.0,0.0
13/03/2017,US DOLLAR FUTURES,Financial Institutions,106002.0,17.55,137012.0,22.68,-31010.0
13/03/2017,US DOLLAR FUTURES,Banks,105752.0,17.51,136962.0,22.68,-31210.0
13/03/2017,US DOLLAR FUTURES,Brokers & Dealers,150.0,0.02,50.0,0.0,100.0
13/03/2017,US DOLLAR FUTURES,Other,100.0,0.01,0.0,0.0,100.0
13/03/2017,US DOLLAR FUTURES,Institutional Investors,198852.0,32.92,317007.0,52.49,-118155.0
13/03/2017,US DOLLAR FUTURES,Domestic,198852.0,32.92,317007.0,52.49,-118155.0
13/03/2017,US DOLLAR FUTURES,Nonresident Investors,276490.0,45.78,127415.0,21.09,149075.0
13/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,276490.0,45.78,127415.0,21.09,149075.0
13/03/2017,US DOLLAR FUTURES,Corporations,21575.0,3.57,21510.0,3.56,65.0
13/03/2017,US DOLLAR FUTURES,Individuals,945.0,0.15,920.0,0.15,25.0
13/03/2017,US DOLLAR FUTURES,Total,603864.0,100.0,603864.0,100.0,0.0
14/03/2017,US DOLLAR FUTURES,Financial Institutions,101947.0,16.75,156187.0,25.66,-54240.0
14/03/2017,US DOLLAR FUTURES,Banks,101692.0,16.71,156132.0,25.65,-54440.0
14/03/2017,US DOLLAR FUTURES,Brokers & Dealers,155.0,0.02,55.0,0.0,100.0
14/03/2017,US DOLLAR FUTURES,Other,100.0,0.01,0.0,0.0,100.0
14/03/2017,US DOLLAR FUTURES,Institutional Investors,201551.0,33.12,305225.0,50.16,-103674.0
14/03/2017,US DOLLAR FUTURES,Domestic,201551.0,33.12,305225.0,50.16,-103674.0
14/03/2017,US DOLLAR FUTURES,Nonresident Investors,282958.0,46.5,123159.0,20.24,159799.0
14/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,282958.0,46.5,123159.0,20.24,159799.0
14/03/2017,US DOLLAR FUTURES,Corporations,21200.0,3.48,23160.0,3.8,-1960.0
14/03/2017,US DOLLAR FUTURES,Individuals,835.0,0.13,760.0,0.12,75.0
14/03/2017,US DOLLAR FUTURES,Total,608491.0,100.0,608491.0,100.0,0.0
15/03/2017,US DOLLAR FUTURES,Financial Institutions,118131.0,19.33,142446.0,23.31,-24315.0
15/03/2017,US DOLLAR FUTURES,Banks,117871.0,19.29,142401.0,23.3,-24530.0
15/03/2017,US DOLLAR FUTURES,Brokers & Dealers,160.0,0.02,45.0,0.0,115.0
15/03/2017,US DOLLAR FUTURES,Other,100.0,0.01,0.0,0.0,100.0
15/03/2017,US DOLLAR FUTURES,Institutional Investors,195442.0,31.98,307752.0,50.36,-112310.0
15/03/2017,US DOLLAR FUTURES,Domestic,195442.0,31.98,307752.0,50.36,-112310.0
15/03/2017,US DOLLAR FUTURES,Nonresident Investors,275391.0,45.07,137931.0,22.57,137460.0
15/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,275391.0,45.07,137931.0,22.57,137460.0
15/03/2017,US DOLLAR FUTURES,Corporations,20045.0,3.28,22030.0,3.6,-1985.0
15/03/2017,US DOLLAR FUTURES,Individuals,2000.0,0.32,850.0,0.13,1150.0
15/03/2017,US DOLLAR FUTURES,Total,611009.0,100.0,611009.0,100.0,0.0
16/03/2017,US DOLLAR FUTURES,Financial Institutions,123549.0,20.04,139289.0,22.6,-15740.0
16/03/2017,US DOLLAR FUTURES,Banks,123294.0,20.0,139244.0,22.59,-15950.0
16/03/2017,US DOLLAR FUTURES,Brokers & Dealers,155.0,0.02,45.0,0.0,110.0
16/03/2017,US DOLLAR FUTURES,Other,100.0,0.01,0.0,0.0,100.0
16/03/2017,US DOLLAR FUTURES,Institutional Investors,193524.0,31.4,307989.0,49.97,-114465.0
16/03/2017,US DOLLAR FUTURES,Domestic,193524.0,31.4,307989.0,49.97,-114465.0
16/03/2017,US DOLLAR FUTURES,Nonresident Investors,276031.0,44.78,147481.0,23.93,128550.0
16/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,276031.0,44.78,147481.0,23.93,128550.0
16/03/2017,US DOLLAR FUTURES,Corporations,21480.0,3.48,20625.0,3.34,855.0
16/03/2017,US DOLLAR FUTURES,Individuals,1715.0,0.27,915.0,0.14,800.0
16/03/2017,US DOLLAR FUTURES,Total,616299.0,100.0,616299.0,100.0,0.0
17/03/2017,US DOLLAR FUTURES,Financial Institutions,125744.0,20.6,139554.0,22.86,-13810.0
17/03/2017,US DOLLAR FUTURES,Banks,125484.0,20.56,139504.0,22.86,-14020.0
17/03/2017,US DOLLAR FUTURES,Brokers & Dealers,160.0,0.02,50.0,0.0,110.0
17/03/2017,US DOLLAR FUTURES,Other,100.0,0.01,0.0,0.0,100.0
17/03/2017,US DOLLAR FUTURES,Institutional Investors,200158.0,32.79,305317.0,50.03,-105159.0
17/03/2017,US DOLLAR FUTURES,Domestic,200158.0,32.79,305317.0,50.03,-105159.0
17/03/2017,US DOLLAR FUTURES,Nonresident Investors,261710.0,42.88,143301.0,23.48,118409.0
17/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,261710.0,42.88,143301.0,23.48,118409.0
17/03/2017,US DOLLAR FUTURES,Corporations,20510.0,3.36,21210.0,3.47,-700.0
17/03/2017,US DOLLAR FUTURES,Individuals,2125.0,0.34,865.0,0.14,1260.0
17/03/2017,US DOLLAR FUTURES,Total,610247.0,100.0,610247.0,100.0,0.0
20/03/2017,US DOLLAR FUTURES,Financial Institutions,123864.0,20.2,133614.0,21.79,-9750.0
20/03/2017,US DOLLAR FUTURES,Banks,123594.0,20.15,133549.0,21.78,-9955.0
20/03/2017,US DOLLAR FUTURES,Brokers & Dealers,170.0,0.02,65.0,0.01,105.0
20/03/2017,US DOLLAR FUTURES,Other,100.0,0.01,0.0,0.0,100.0
20/03/2017,US DOLLAR FUTURES,Institutional Investors,198644.0,32.39,310017.0,50.56,-111373.0
20/03/2017,US DOLLAR FUTURES,Domestic,198644.0,32.39,310017.0,50.56,-111373.0
20/03/2017,US DOLLAR FUTURES,Nonresident Investors,267358.0,43.6,148440.0,24.21,118918.0
20/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,267358.0,43.6,148440.0,24.21,118918.0
20/03/2017,US DOLLAR FUTURES,Corporations,21180.0,3.45,20065.0,3.27,1115.0
20/03/2017,US DOLLAR FUTURES,Individuals,2070.0,0.33,980.0,0.15,1090.0
20/03/2017,US DOLLAR FUTURES,Total,613116.0,100.0,613116.0,100.0,0.0
21/03/2017,US DOLLAR FUTURES,Financial Institutions,126204.0,20.71,135589.0,22.25,-9385.0
21/03/2017,US DOLLAR FUTURES,Banks,125934.0,20.66,135524.0,22.23,-9590.0
21/03/2017,US DOLLAR FUTURES,Brokers & Dealers,170.0,0.02,65.0,0.01,105.0
21/03/2017,US DOLLAR FUTURES,Other,100.0,0.01,0.0,0.0,100.0
21/03/2017,US DOLLAR FUTURES,Institutional Investors,203269.0,33.35,298910.0,49.05,-95641.0
21/03/2017,US DOLLAR FUTURES,Domestic,203269.0,33.35,298910.0,49.05,-95641.0
21/03/2017,US DOLLAR FUTURES,Nonresident Investors,257826.0,42.3,152345.0,25.0,105481.0
21/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,257826.0,42.3,152345.0,25.0,105481.0
21/03/2017,US DOLLAR FUTURES,Corporations,20395.0,3.34,21665.0,3.55,-1270.0
21/03/2017,US DOLLAR FUTURES,Individuals,1680.0,0.27,865.0,0.14,815.0
21/03/2017,US DOLLAR FUTURES,Total,609374.0,100.0,609374.0,100.0,0.0
22/03/2017,US DOLLAR FUTURES,Financial Institutions,128029.0,20.64,149464.0,24.1,-21435.0
22/03/2017,US DOLLAR FUTURES,Banks,126479.0,20.39,149394.0,24.09,-22915.0
22/03/2017,US DOLLAR FUTURES,Brokers & Dealers,190.0,0.03,70.0,0.01,120.0
22/03/2017,US DOLLAR FUTURES,Other,1360.0,0.21,0.0,0.0,1360.0
22/03/2017,US DOLLAR FUTURES,Institutional Investors,204494.0,32.98,302140.0,48.72,-97646.0
22/03/2017,US DOLLAR FUTURES,Domestic,204494.0,32.98,302140.0,48.72,-97646.0
22/03/2017,US DOLLAR FUTURES,Nonresident Investors,265891.0,42.88,150185.0,24.22,115706.0
22/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,265891.0,42.88,150185.0,24.22,115706.0
22/03/2017,US DOLLAR FUTURES,Corporations,20520.0,3.3,17425.0,2.81,3095.0
22/03/2017,US DOLLAR FUTURES,Individuals,1105.0,0.17,825.0,0.13,280.0
22/03/2017,US DOLLAR FUTURES,Total,620039.0,100.0,620039.0,100.0,0.0
23/03/2017,US DOLLAR FUTURES,Financial Institutions,130279.0,20.76,146594.0,23.36,-16315.0
23/03/2017,US DOLLAR FUTURES,Banks,128749.0,20.51,146524.0,23.35,-17775.0
23/03/2017,US DOLLAR FUTURES,Brokers & Dealers,170.0,0.02,70.0,0.01,100.0
23/03/2017,US DOLLAR FUTURES,Other,1360.0,0.21,0.0,0.0,1360.0
23/03/2017,US DOLLAR FUTURES,Institutional Investors,207117.0,33.0,301354.0,48.02,-94237.0
23/03/2017,US DOLLAR FUTURES,Domestic,207117.0,33.0,301354.0,48.02,-94237.0
23/03/2017,US DOLLAR FUTURES,Nonresident Investors,269004.0,42.87,160227.0,25.53,108777.0
23/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,269004.0,42.87,160227.0,25.53,108777.0
23/03/2017,US DOLLAR FUTURES,Corporations,19995.0,3.18,18170.0,2.89,1825.0
23/03/2017,US DOLLAR FUTURES,Individuals,1070.0,0.17,1120.0,0.17,-50.0
23/03/2017,US DOLLAR FUTURES,Total,627465.0,100.0,627465.0,100.0,0.0
24/03/2017,US DOLLAR FUTURES,Financial Institutions,148941.0,23.33,148546.0,23.27,395.0
24/03/2017,US DOLLAR FUTURES,Banks,144079.0,22.57,148496.0,23.26,-4417.0
24/03/2017,US DOLLAR FUTURES,Brokers & Dealers,142.0,0.02,50.0,0.0,92.0
24/03/2017,US DOLLAR FUTURES,Other,4720.0,0.73,0.0,0.0,4720.0
24/03/2017,US DOLLAR FUTURES,Institutional Investors,212175.0,33.24,305363.0,47.83,-93188.0
24/03/2017,US DOLLAR FUTURES,Domestic,212175.0,33.24,305363.0,47.83,-93188.0
24/03/2017,US DOLLAR FUTURES,Nonresident Investors,250751.0,39.28,170563.0,26.72,80188.0
24/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,250751.0,39.28,170563.0,26.72,80188.0
24/03/2017,US DOLLAR FUTURES,Corporations,25190.0,3.94,13000.0,2.03,12190.0
24/03/2017,US DOLLAR FUTURES,Individuals,1255.0,0.19,840.0,0.13,415.0
24/03/2017,US DOLLAR FUTURES,Total,638312.0,100.0,638312.0,100.0,0.0
27/03/2017,US DOLLAR FUTURES,Financial Institutions,165144.0,24.91,152229.0,22.96,12915.0
27/03/2017,US DOLLAR FUTURES,Banks,160282.0,24.18,152179.0,22.96,8103.0
27/03/2017,US DOLLAR FUTURES,Brokers & Dealers,142.0,0.02,50.0,0.0,92.0
27/03/2017,US DOLLAR FUTURES,Other,4720.0,0.71,0.0,0.0,4720.0
27/03/2017,US DOLLAR FUTURES,Institutional Investors,218705.0,32.99,314180.0,47.4,-95475.0
27/03/2017,US DOLLAR FUTURES,Domestic,218705.0,32.99,314180.0,47.4,-95475.0
27/03/2017,US DOLLAR FUTURES,Nonresident Investors,254101.0,38.33,182111.0,27.47,71990.0
27/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,254101.0,38.33,182111.0,27.47,71990.0
27/03/2017,US DOLLAR FUTURES,Corporations,23750.0,3.58,13385.0,2.01,10365.0
27/03/2017,US DOLLAR FUTURES,Individuals,1080.0,0.16,875.0,0.13,205.0
27/03/2017,US DOLLAR FUTURES,Total,662780.0,100.0,662780.0,100.0,0.0
28/03/2017,US DOLLAR FUTURES,Financial Institutions,189119.0,26.22,160034.0,22.19,29085.0
28/03/2017,US DOLLAR FUTURES,Banks,182392.0,25.29,158084.0,21.92,24308.0
28/03/2017,US DOLLAR FUTURES,Brokers & Dealers,157.0,0.02,50.0,0.0,107.0
28/03/2017,US DOLLAR FUTURES,Other,6570.0,0.91,1900.0,0.26,4670.0
28/03/2017,US DOLLAR FUTURES,Institutional Investors,227521.0,31.54,336327.0,46.63,-108806.0
28/03/2017,US DOLLAR FUTURES,Domestic,227521.0,31.54,336327.0,46.63,-108806.0
28/03/2017,US DOLLAR FUTURES,Nonresident Investors,279921.0,38.81,208540.0,28.91,71381.0
28/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,279921.0,38.81,208540.0,28.91,71381.0
28/03/2017,US DOLLAR FUTURES,Corporations,23400.0,3.24,15170.0,2.1,8230.0
28/03/2017,US DOLLAR FUTURES,Individuals,1210.0,0.16,1100.0,0.15,110.0
28/03/2017,US DOLLAR FUTURES,Total,721171.0,100.0,721171.0,100.0,0.0
29/03/2017,US DOLLAR FUTURES,Financial Institutions,204993.0,26.72,177603.0,23.15,27390.0
29/03/2017,US DOLLAR FUTURES,Banks,198251.0,25.84,175643.0,22.89,22608.0
29/03/2017,US DOLLAR FUTURES,Brokers & Dealers,172.0,0.02,60.0,0.0,112.0
29/03/2017,US DOLLAR FUTURES,Other,6570.0,0.85,1900.0,0.24,4670.0
29/03/2017,US DOLLAR FUTURES,Institutional Investors,235581.0,30.71,344002.0,44.84,-108421.0
29/03/2017,US DOLLAR FUTURES,Domestic,235581.0,30.71,344002.0,44.84,-108421.0
29/03/2017,US DOLLAR FUTURES,Nonresident Investors,298868.0,38.96,226332.0,29.5,72536.0
29/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,298868.0,38.96,226332.0,29.5,72536.0
29/03/2017,US DOLLAR FUTURES,Corporations,26285.0,3.42,18105.0,2.36,8180.0
29/03/2017,US DOLLAR FUTURES,Individuals,1360.0,0.17,1045.0,0.13,315.0
29/03/2017,US DOLLAR FUTURES,Total,767087.0,100.0,767087.0,100.0,0.0
30/03/2017,US DOLLAR FUTURES,Financial Institutions,306708.0,32.72,262808.0,28.03,43900.0
30/03/2017,US DOLLAR FUTURES,Banks,299981.0,32.0,260848.0,27.83,39133.0
30/03/2017,US DOLLAR FUTURES,Brokers & Dealers,157.0,0.01,60.0,0.0,97.0
30/03/2017,US DOLLAR FUTURES,Other,6570.0,0.7,1900.0,0.2,4670.0
30/03/2017,US DOLLAR FUTURES,Institutional Investors,277723.0,29.63,399233.0,42.59,-121510.0
30/03/2017,US DOLLAR FUTURES,Domestic,277723.0,29.63,399233.0,42.59,-121510.0
30/03/2017,US DOLLAR FUTURES,Nonresident Investors,322204.0,34.37,253794.0,27.07,68410.0
30/03/2017,US DOLLAR FUTURES,Nonresident investors - RES.2689,322204.0,34.37,253794.0,27.07,68410.0
